date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:13:54	404/404	---MCZ	200	added ('OK')	text/html	etag:W/%22628f71ea-194%22	http://vedicastrology.wdfiles.com/local--files/indira-gandhi-hindi/IndiraGandhi_D10_SaturnVimshottariDashaaPravesh.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/indira-gandhi-hindi/IndiraGandhi_D10_SaturnVimshottariDashaaPravesh.html	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:13:55	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:55%20GMT	http://vedicastrology.wikidot.com/indira-gandhi-hindi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-2073760433960484658	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi-hindi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-2073760433960484658.ea.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:13:55	404/404	---MCZ	200	added ('OK')	text/html	etag:W/%226290472e-194%22	http://vedicastrology.wdfiles.com/local--files/indira-gandhi-hindi/IndiraGandhi_D24.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/indira-gandhi-hindi/IndiraGandhi_D24.html	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:13:56	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:56%20GMT	http://vedicastrology.wikidot.com/indira-gandhi-hindi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-6395210581909793637	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi-hindi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-6395210581909793637.ec.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:13:58	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:57%20GMT	http://vedicastrology.wikidot.com/indira-gandhi-hindi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-913312751950066212	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi-hindi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-913312751950066212.ed.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:13:59	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:59%20GMT	http://vedicastrology.wikidot.com/indira-gandhi-hindi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-11674445241895251907	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi-hindi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-11674445241895251907.ee.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:14:00	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:44:00%20GMT	http://vedicastrology.wikidot.com/indira-gandhi-hindi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-213153672285857260	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi-hindi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-213153672285857260.ef.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:14:00	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:44:00%20GMT	http://vedicastrology.wikidot.com/indira-gandhi-hindi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-101596924969869332	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi-hindi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-101596924969869332.f0.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:14:06	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:44:06%20GMT	http://vedicastrology.wikidot.com/narendra-modi/html/91b0a9001d5bf308d7f2a5e0fb56f5fb3bb242be-8661362461546171562	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/narendra-modi/html/91b0a9001d5bf308d7f2a5e0fb56f5fb3bb242be-8661362461546171562.f4.delayed	(from http://vedicastrology.wikidot.com/narendra-modi)
22:14:12	63737/63737	---M--	200	added ('OK')	image/jpeg	etag:%2279f6198d26508a7e7959e6f2ceff4d1e%22	http://vedicastrology.wdfiles.com/local--files/congress-vs-bjp-2014/BJP-vs-Cong-2014.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/congress-vs-bjp-2014/BJP-vs-Cong-2014.jpg	(from http://vedicastrology.wikidot.com/congress-vs-bjp-2014)
22:14:16	76332/76332	---M--	200	added ('OK')	image/jpeg	etag:%223a09d9058726169c858c926afc953032%22	http://vedicastrology.wdfiles.com/local--files/congress-vs-bjp-2014/BJP-vs-AAP-2014.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/congress-vs-bjp-2014/BJP-vs-AAP-2014.jpg	(from http://vedicastrology.wikidot.com/congress-vs-bjp-2014)
22:14:25	50707/50707	---M--	200	added ('OK')	image/jpeg	etag:%22415bdcf84e313c777b74001b8ab254fe%22	http://vedicastrology.wdfiles.com/local--files/narendra-modi/Deities.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/narendra-modi/Deities.jpg	(from http://vedicastrology.wikidot.com/narendra-modi)
22:14:31	228076/228076	---M--	200	added ('OK')	image/jpeg	etag:%22b20314bd02ac50895e4dae66e941a2f7%22	http://vedicastrology.wdfiles.com/local--files/congress-vs-bjp-2014/CongBJP-AV.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/congress-vs-bjp-2014/CongBJP-AV.jpg	(from http://vedicastrology.wikidot.com/congress-vs-bjp-2014)
22:14:32	160730/160730	---M--	200	added ('OK')	image/jpeg	etag:%22b5c2606fc4fd5089bb48fa5301c90c59%22	http://vedicastrology.wdfiles.com/local--files/narendra-modi/Birthchart-D1.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/narendra-modi/Birthchart-D1.jpg	(from http://vedicastrology.wikidot.com/narendra-modi)
22:14:32	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:44:32%20GMT	http://vedicastrology.wikidot.com/narendra-modi/html/2df9c319aaf1b9db7d17d001ad57a06992ae415b-39007603606136035	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/narendra-modi/html/2df9c319aaf1b9db7d17d001ad57a06992ae415b-39007603606136035.f9.delayed	(from http://vedicastrology.wikidot.com/narendra-modi)
22:14:33	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:44:33%20GMT	http://vedicastrology.wikidot.com/narendra-modi/html/46cc2f5882594e3523b62d12443b177ff5cb28d1-20432080711071960679	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/narendra-modi/html/46cc2f5882594e3523b62d12443b177ff5cb28d1-20432080711071960679.fb.delayed	(from http://vedicastrology.wikidot.com/narendra-modi)
22:14:37	77114/77114	---M--	200	added ('OK')	image/jpeg	etag:%22df3253c223718ca280f86377ef5bb87f%22	http://vedicastrology.wdfiles.com/local--files/narendra-modi/Bhavottam.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/narendra-modi/Bhavottam.jpg	(from http://vedicastrology.wikidot.com/narendra-modi)
22:14:38	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:44:38%20GMT	http://vedicastrology.wikidot.com/narendra-modi/html/46cc2f5882594e3523b62d12443b177ff5cb28d1-143322513365653216	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/narendra-modi/html/46cc2f5882594e3523b62d12443b177ff5cb28d1-143322513365653216.fd.delayed	(from http://vedicastrology.wikidot.com/narendra-modi)
22:14:38	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:44:39%20GMT	http://vedicastrology.wikidot.com/narendra-modi/html/46cc2f5882594e3523b62d12443b177ff5cb28d1-9122985271652614479	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/narendra-modi/html/46cc2f5882594e3523b62d12443b177ff5cb28d1-9122985271652614479.fe.delayed	(from http://vedicastrology.wikidot.com/narendra-modi)
22:14:39	171269/171269	---M--	200	added ('OK')	image/jpeg	etag:%22d6b5370540e65603b8e1db4723e2c19f%22	http://vedicastrology.wdfiles.com/local--files/narendra-modi/VPC-D1-2014.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/narendra-modi/VPC-D1-2014.jpg	(from http://vedicastrology.wikidot.com/narendra-modi)
22:14:48	38345/38345	---M--	200	added ('OK')	image/jpeg	etag:%2284caf174a6cd0dc7216b5d8641f96cc3%22	http://vedicastrology.wdfiles.com/local--files/gold-price-forecasting/Gold-1.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/gold-price-forecasting/Gold-1.jpg	(from http://vedicastrology.wikidot.com/gold-price-forecasting)
22:14:55	99570/99570	---M--	200	added ('OK')	image/jpeg	etag:%22da2a5a616744a71a505235eb3d4cbada%22	http://vedicastrology.wdfiles.com/local--files/lord-rama/RamHoroscope_Valmiki.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/lord-rama/RamHoroscope_Valmiki.jpg	(from http://vedicastrology.wikidot.com/lord-rama)
22:14:57	170688/170688	---M--	200	added ('OK')	image/jpeg	etag:%22caad13a7f4ff5c23dc60b4847cb756e1%22	http://vedicastrology.wdfiles.com/local--files/narendra-modi/Birthchart-D9.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/narendra-modi/Birthchart-D9.jpg	(from http://vedicastrology.wikidot.com/narendra-modi)
22:14:57	164017/164017	---M--	200	added ('OK')	image/jpeg	etag:%22f341677e600d9b24851696ef51612901%22	http://vedicastrology.wdfiles.com/local--files/narendra-modi/Birthchart-D10.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/narendra-modi/Birthchart-D10.jpg	(from http://vedicastrology.wikidot.com/narendra-modi)
22:15:05	104806/104806	---M--	200	added ('OK')	image/jpeg	etag:%22683360b569c839b9af5ff866d30fb4be%22	http://vedicastrology.wdfiles.com/local--files/gold-price-forecasting/Gold-2.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/gold-price-forecasting/Gold-2.jpg	(from http://vedicastrology.wikidot.com/gold-price-forecasting)
22:15:08	70505/70505	---M--	200	added ('OK')	image/jpeg	etag:%22edef4624e9d3f08c241b2f2bda106088%22	http://vedicastrology.wdfiles.com/local--files/gold-price-forecasting/Gold2012-20.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/gold-price-forecasting/Gold2012-20.jpg	(from http://vedicastrology.wikidot.com/gold-price-forecasting)
22:15:09	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:45:10%20GMT	http://vedicastrology.wikidot.com/silver-graph-1/html/44a958fb1b8dfb568210528676d27835e0f973f9-1041342393343926920	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/silver-graph-1/html/44a958fb1b8dfb568210528676d27835e0f973f9-1041342393343926920.106.delayed	(from http://vedicastrology.wikidot.com/silver-graph-1)
22:15:24	84679/84679	---M--	200	added ('OK')	image/jpeg	etag:%22dd1e5afdebf3e0c3f09bd9c991d67420%22	http://vedicastrology.wdfiles.com/local--files/silver-graph-1/Silver-2012-11-29.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/silver-graph-1/Silver-2012-11-29.jpg	(from http://vedicastrology.wikidot.com/silver-graph-1)
22:15:25	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:45:25%20GMT	http://vedicastrology.wikidot.com/silver-graph-1/html/ef67e89f941ce55f2593fa58669181a15dc49ab8-624281715822887041	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/silver-graph-1/html/ef67e89f941ce55f2593fa58669181a15dc49ab8-624281715822887041.108.delayed	(from http://vedicastrology.wikidot.com/silver-graph-1)
22:15:28	191932/191932	---M--	200	added ('OK')	image/jpeg	etag:%221dab84ba94634ff781f1b1155792cb5b%22	http://vedicastrology.wdfiles.com/local--files/gold-price-forecasting/Chart2012-20.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/gold-price-forecasting/Chart2012-20.jpg	(from http://vedicastrology.wikidot.com/gold-price-forecasting)
22:15:29	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:45:29%20GMT	http://vedicastrology.wikidot.com/silver-graph-1/html/ef67e89f941ce55f2593fa58669181a15dc49ab8-2000817720897095512	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/silver-graph-1/html/ef67e89f941ce55f2593fa58669181a15dc49ab8-2000817720897095512.10a.delayed	(from http://vedicastrology.wikidot.com/silver-graph-1)
22:15:31	162657/162657	---M--	200	added ('OK')	image/jpeg	etag:%221c5848fa2ef575a29b87fdb90589d083%22	http://vedicastrology.wdfiles.com/local--files/gold-price-forecasting/Chart-D2-2012-20.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/gold-price-forecasting/Chart-D2-2012-20.jpg	(from http://vedicastrology.wikidot.com/gold-price-forecasting)
22:15:32	240375/240375	---M--	200	added ('OK')	image/jpeg	etag:%22b500dcec94da4e0c67b69065430c6f87%22	http://vedicastrology.wdfiles.com/local--files/gold-price-forecasting/Gold-1979-80.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/gold-price-forecasting/Gold-1979-80.jpg	(from http://vedicastrology.wikidot.com/gold-price-forecasting)
22:15:38	33425/33425	---M--	200	added ('OK')	image/jpeg	etag:%2290f881fb36f6576a1d03f5f99dbce72d%22	http://vedicastrology.wdfiles.com/local--files/forex-1/Forex_Oct2_to_Oct8_2013.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/forex-1/Forex_Oct2_to_Oct8_2013.jpg	(from http://vedicastrology.wikidot.com/forex-1)
22:15:39	52822/52822	---M--	200	added ('OK')	image/jpeg	etag:%22fc1a8241b95b8796b35e0ab39beb8e57%22	http://vedicastrology.wdfiles.com/local--files/forex-1/Forex1.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/forex-1/Forex1.jpg	(from http://vedicastrology.wikidot.com/forex-1)
22:15:47	48103/48103	---M--	200	added ('OK')	image/jpeg	etag:%222e2bbbd63d799b3de42b6a6324f1513b%22	http://vedicastrology.wdfiles.com/local--files/forex-1/Forex29Aug2013.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/forex-1/Forex29Aug2013.jpg	(from http://vedicastrology.wikidot.com/forex-1)
22:15:50	59271/59271	---M--	200	added ('OK')	image/jpeg	etag:%22731bd3dbf6fbb661819d93caaab3c184%22	http://vedicastrology.wdfiles.com/local--files/forex-1/Forex-Magha-2013.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/forex-1/Forex-Magha-2013.jpg	(from http://vedicastrology.wikidot.com/forex-1)
22:15:53	182991/182991	---M--	200	added ('OK')	image/jpeg	etag:%22b9d44daf752fdbead24c73bb3d898d03%22	http://vedicastrology.wdfiles.com/local--files/silver-graph-1/Silver-2012-11-29a.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/silver-graph-1/Silver-2012-11-29a.jpg	(from http://vedicastrology.wikidot.com/silver-graph-1)
22:15:53	33818/33818	---M--	200	added ('OK')	image/jpeg	etag:%2243754e4c137b6f4bb4555ddbe36a0803%22	http://vedicastrology.wdfiles.com/local--files/forex-1/Forex-30Aug-29Sep-2013.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/forex-1/Forex-30Aug-29Sep-2013.jpg	(from http://vedicastrology.wikidot.com/forex-1)
22:15:55	176128/176128	---M--	200	added ('OK')	image/jpeg	etag:%2230776810b778ffb6f4bea70bc68265db%22	http://vedicastrology.wdfiles.com/local--files/silver-graph-1/Silver-2012-11-29b.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/silver-graph-1/Silver-2012-11-29b.jpg	(from http://vedicastrology.wikidot.com/silver-graph-1)
22:15:57	64314/64314	---M--	200	added ('OK')	image/jpeg	etag:%229ba9ee0bdf8854630d48dd55990ab79b%22	http://vedicastrology.wdfiles.com/local--files/forex-1/Forex_Jul28_to_Oct30_2013.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/forex-1/Forex_Jul28_to_Oct30_2013.jpg	(from http://vedicastrology.wikidot.com/forex-1)
22:15:59	34053/34053	---M--	200	added ('OK')	image/jpeg	etag:%223e7667d955ddee4e0665574be456a652%22	http://vedicastrology.wdfiles.com/local--files/forex-1/Exchange-Apr2014.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/forex-1/Exchange-Apr2014.jpg	(from http://vedicastrology.wikidot.com/forex-1)
22:16:02	40033/40033	---M--	200	added ('OK')	image/jpeg	etag:%22f304b10e523459ff064201505e1db8ac%22	http://vedicastrology.wdfiles.com/local--files/iron-price-forecasting/IronOre10yr.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/iron-price-forecasting/IronOre10yr.jpg	(from http://vedicastrology.wikidot.com/iron-price-forecasting)
22:16:10	46667/46667	---M--	200	added ('OK')	image/jpeg	etag:%2237c5b9c1c76344a06af7a15888af9306%22	http://vedicastrology.wdfiles.com/local--files/raaj-jyotisha/08_582_BC_PrithviChakr.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/raaj-jyotisha/08_582_BC_PrithviChakr.jpg	(from http://vedicastrology.wikidot.com/raaj-jyotisha)
22:16:11	71045/71045	---M--	200	added ('OK')	image/jpeg	etag:%22266009d7854ac0cb031bf035bd961e03%22	http://vedicastrology.wdfiles.com/local--files/sensex-vs-gold-comparison/Sensex-vs-Gold_2014-12_Meru.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/sensex-vs-gold-comparison/Sensex-vs-Gold_2014-12_Meru.jpg	(from http://vedicastrology.wikidot.com/sensex-vs-gold-comparison)
22:16:13	99146/99146	---M--	200	added ('OK')	image/jpeg	etag:%223d18f5dc00782e261194106e5a03c067%22	http://vedicastrology.wdfiles.com/local--files/sensex-forecasting/16%20Apr%202016%20Sensex%20-%20A.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/sensex-forecasting/16%20Apr%202016%20Sensex%20-%20A.jpg	(from http://vedicastrology.wikidot.com/sensex-forecasting)
22:16:20	152294/152294	---M--	200	added ('OK')	image/jpeg	etag:%229aa66575765a6acc8d752a3c8c6ad0a8%22	http://vedicastrology.wdfiles.com/local--files/sensex-forecasting/16%20Apr%202016%20Sensex%20-%20B.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/sensex-forecasting/16%20Apr%202016%20Sensex%20-%20B.jpg	(from http://vedicastrology.wikidot.com/sensex-forecasting)
22:16:42	177392/177392	---M--	200	added ('OK')	image/jpeg	etag:%22e4ff0d926462d5edae427b8d78a92b09%22	http://vedicastrology.wdfiles.com/local--files/rain-forecast-for-2013-4/India-Vidisha-2013.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/rain-forecast-for-2013-4/India-Vidisha-2013.jpg	(from http://vedicastrology.wikidot.com/rain-forecast-for-2013-4)
22:16:43	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:46:43%20GMT	http://vedicastrology.wikidot.com/rain-charts-for-2014-5/html/cea2a0756ab6e278c2cb2b9a84be29f5eb38f263-16428478531404213236	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/rain-charts-for-2014-5/html/cea2a0756ab6e278c2cb2b9a84be29f5eb38f263-16428478531404213236.11c.delayed	(from http://vedicastrology.wikidot.com/rain-charts-for-2014-5)
22:16:43	198743/198743	---M--	200	added ('OK')	image/jpeg	etag:%221c03285efdf23ee787d018d0f22d4921%22	http://vedicastrology.wdfiles.com/local--files/rain-forecast-for-2013-4/2013_01-Meru.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/rain-forecast-for-2013-4/2013_01-Meru.jpg	(from http://vedicastrology.wikidot.com/rain-forecast-for-2013-4)
22:16:44	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:46:44%20GMT	http://vedicastrology.wikidot.com/rain-charts-for-2014-5/html/4f6fc0d8676f6be139a6657374b3f262139b038b-6862845361272799596	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/rain-charts-for-2014-5/html/4f6fc0d8676f6be139a6657374b3f262139b038b-6862845361272799596.11d.delayed	(from http://vedicastrology.wikidot.com/rain-charts-for-2014-5)
22:16:50	255391/255391	---M--	200	added ('OK')	image/jpeg	etag:%22cac2d0260afaa3aad46c6ee0521ebbcf%22	http://vedicastrology.wdfiles.com/local--files/rain-forecast-for-2013-4/RainForecastJagran2013.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/rain-forecast-for-2013-4/RainForecastJagran2013.jpg	(from http://vedicastrology.wikidot.com/rain-forecast-for-2013-4)
22:17:19	173682/173682	---M--	200	added ('OK')	image/jpeg	etag:%22b99b2c624426cf063441b2c41d3f46ea%22	http://vedicastrology.wdfiles.com/local--files/world-rains-data-analysis-of-1956-7/World-1956-D1.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/world-rains-data-analysis-of-1956-7/World-1956-D1.jpg	(from http://vedicastrology.wikidot.com/world-rains-data-analysis-of-1956-7)
22:17:21	226854/226854	---M--	200	added ('OK')	image/jpeg	etag:%22681c85336ba893af809ada065193c38d%22	http://vedicastrology.wdfiles.com/local--files/divya-varsha-phala-1579-1939-ad/World-1579.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/divya-varsha-phala-1579-1939-ad/World-1579.jpg	(from http://vedicastrology.wikidot.com/divya-varsha-phala-1579-1939-ad)
22:17:28	261186/261186	---M--	200	added ('OK')	image/jpeg	etag:%225df472075146d09283b81b43ff1403a7%22	http://vedicastrology.wdfiles.com/local--files/world-rains-data-analysis-of-1956-7/World-1956.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/world-rains-data-analysis-of-1956-7/World-1956.jpg	(from http://vedicastrology.wikidot.com/world-rains-data-analysis-of-1956-7)
22:17:35	89366/89366	---M--	200	added ('OK')	image/jpeg	etag:%228e9e22fd520cb151f0a08d73f65bef9e%22	http://vedicastrology.wdfiles.com/local--files/world-rains-data-analysis-of-1956-7/World-1956-Bhavottam.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/world-rains-data-analysis-of-1956-7/World-1956-Bhavottam.jpg	(from http://vedicastrology.wikidot.com/world-rains-data-analysis-of-1956-7)
22:17:39	507418/507418	---M--	200	added ('OK')	image/jpeg	etag:%22b5156ba8a886b6e1d121ee6e3d9cb0de%22	http://vedicastrology.wdfiles.com/local--files/rain-charts-for-2014-5/MeruD1.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/rain-charts-for-2014-5/MeruD1.jpg	(from http://vedicastrology.wikidot.com/rain-charts-for-2014-5)
22:17:44	52840/52840	---M--	200	added ('OK')	image/jpeg	etag:%22d6ab2c1405ad0b9e67875255c9b924dd%22	http://vedicastrology.wdfiles.com/local--files/eclipses/EclipsesNonPartial-Graph_2000%20BC_to_2013end.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/eclipses/EclipsesNonPartial-Graph_2000%20BC_to_2013end.jpg	(from http://vedicastrology.wikidot.com/eclipses)
22:17:47	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:47:47%20GMT	http://vedicastrology.wikidot.com/eclipses/html/a9eb4b632d179ddce062964d77fa1cf91adc9d21-4944147991616556370	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/eclipses/html/a9eb4b632d179ddce062964d77fa1cf91adc9d21-4944147991616556370.126.delayed	(from http://vedicastrology.wikidot.com/eclipses)
22:17:54	216030/216030	---M--	200	added ('OK')	image/jpeg	etag:%22d180a87f90c5902d1b6e1ddceac9d4be%22	http://vedicastrology.wdfiles.com/local--files/world-rains-data-analysis-of-1956-7/India-1956.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/world-rains-data-analysis-of-1956-7/India-1956.jpg	(from http://vedicastrology.wikidot.com/world-rains-data-analysis-of-1956-7)
22:17:57	112860/112860	---M--	200	added ('OK')	image/jpeg	etag:%22f91184abf6bc0549beba0c4fab8e9405%22	http://vedicastrology.wdfiles.com/local--files/eclipses/EclipsesIndia_2000%20BC_to_2013end.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/eclipses/EclipsesIndia_2000%20BC_to_2013end.jpg	(from http://vedicastrology.wikidot.com/eclipses)
22:17:58	404/404	---MCZ	200	added ('OK')	text/html	etag:W/%22628e23a6-194%22	http://vedicastrology.wdfiles.com/local--files/terror-attack-on-uri-18-sep-2016/Uri-2-Input.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/terror-attack-on-uri-18-sep-2016/Uri-2-Input.html	(from http://vedicastrology.wikidot.com/terror-attack-on-uri-18-sep-2016)
22:18:00	404/404	---MCZ	200	added ('OK')	text/html	etag:W/%22628e23f4-194%22	http://vedicastrology.wdfiles.com/local--files/terror-attack-on-uri-18-sep-2016/Uri-3-Input.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/terror-attack-on-uri-18-sep-2016/Uri-3-Input.html	(from http://vedicastrology.wikidot.com/terror-attack-on-uri-18-sep-2016)
22:18:00	217423/217423	---M--	200	added ('OK')	image/jpeg	etag:%22a05be56c050669c3b590c78a09e684c2%22	http://vedicastrology.wdfiles.com/local--files/eclipses/EclipsesNonPartial_2000%20BC_to_2013end.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/eclipses/EclipsesNonPartial_2000%20BC_to_2013end.jpg	(from http://vedicastrology.wikidot.com/eclipses)
22:18:04	404/404	---MCZ	200	added ('OK')	text/html	etag:W/%22628e23a6-194%22	http://vedicastrology.wdfiles.com/local--files/kundalee-software-download/MapsLink.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/kundalee-software-download/MapsLink.html	(from http://vedicastrology.wikidot.com/kundalee-software-download)
22:18:04	21148/21148	---M--	200	added ('OK')	image/gif	etag:%2235bfa631a54bc68d7e7a1af06246a98d%22	http://vedicastrology.wdfiles.com/local--files/vedic-linguistics/VowelsPIE.gif	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/vedic-linguistics/VowelsPIE.gif	(from http://vedicastrology.wikidot.com/vedic-linguistics)
